model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,0,3687849831,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0003570527769625187,34.47267532348633,0.9846116304397583,0.04275590926408768
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,1,2694932120,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00035292416578158736,34.52318572998047,0.9847926497459412,0.04189489781856537
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,2,1212515068,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00036600499879568815,34.36513137817383,0.9847855567932129,0.04248005151748657
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,3,1452476945,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0003664178657345474,34.360233306884766,0.9846987128257751,0.041113436222076416
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,4,3521783118,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00035530232707969844,34.494022369384766,0.9847070574760437,0.0396498367190361
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,5,4270040323,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0003652492305263877,34.374107360839844,0.9850127100944519,0.039358947426080704
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,6,3239262627,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00036696609458886087,34.35374450683594,0.984743595123291,0.04227394610643387
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,7,2698752677,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00036670686677098274,34.3568115234375,0.9843690395355225,0.04539804905653
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,8,1730656629,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00035727984504774213,34.46991729736328,0.9846729040145874,0.04026035964488983
swin_mse_c64_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,9,1018922174,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0003567128151189536,34.47681427001953,0.9848715662956238,0.0392986536026001
