model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,0,162308178,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0030420455150306225,25.16834259033203,0.9338374137878418,0.22015175223350525
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,1,963342149,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003070810344070196,25.127470016479492,0.9330002665519714,0.22033895552158356
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,2,2258634075,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0030804164707660675,25.113906860351562,0.9345003366470337,0.22307322919368744
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,3,2790212351,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003107361262664199,25.07608413696289,0.9331952333450317,0.22798946499824524
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,4,1259171946,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0031075160950422287,25.07586669921875,0.9337617754936218,0.208871990442276
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,5,3344109754,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003054050263017416,25.15123748779297,0.9342218637466431,0.21962685883045197
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,6,3704916121,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0030577564612030983,25.145971298217773,0.935100793838501,0.2199169397354126
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,7,1240141978,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00313319219276309,25.040128707885742,0.934314489364624,0.21792270243167877
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,8,1760099060,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003110889345407486,25.071155548095703,0.9339865446090698,0.2207217514514923
swin_mse_c32_paid_metadata,01.png,a56e27cbf5f843c048b6af1d6e090760e9c92fadba88b7dee0205918a37523bd,10.0,9,1557963217,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003116426756605506,25.063430786132812,0.9337023496627808,0.2178034484386444
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,0,1847583015,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007886087405495346,31.031383514404297,0.9479072093963623,0.24088625609874725
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,1,1712298192,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007787914946675301,31.08578872680664,0.948621928691864,0.24562083184719086
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,2,2661747810,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007677787798456848,31.147640228271484,0.9473523497581482,0.2431020736694336
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,3,369895959,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007783346227370203,31.088335037231445,0.9478176832199097,0.24911713600158691
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,4,2095440460,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007825177162885666,31.065059661865234,0.9465434551239014,0.2518666386604309
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,5,1123466677,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007557912613265216,31.21598243713379,0.9481719732284546,0.24097362160682678
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,6,60553645,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007707488257437944,31.130870819091797,0.9489399194717407,0.23876699805259705
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,7,4197413953,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007642501732334495,31.167644500732422,0.9473172426223755,0.24364054203033447
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,8,3877328360,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007770475931465626,31.095523834228516,0.947412371635437,0.24300909042358398
swin_mse_c32_paid_metadata,02.png,4f4b74a79237e311d72cad958237b5f7088d8bce1c82305ebefe1a70e3022dfd,10.0,9,3807261312,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0007724234601482749,31.121444702148438,0.9475566744804382,0.24387779831886292
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,0,3687849831,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006490998202934861,31.87688636779785,0.9735852479934692,0.08881938457489014
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,1,2694932120,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.000639022677205503,31.944839477539062,0.9741014242172241,0.08726012706756592
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,2,1212515068,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006711762398481369,31.73163604736328,0.9735810160636902,0.0870882198214531
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,3,1452476945,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006655088509432971,31.768463134765625,0.9730410575866699,0.09345279633998871
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,4,3521783118,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006532639963552356,31.8491153717041,0.9735435247421265,0.08213885128498077
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,5,4270040323,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.000643908279016614,31.911762237548828,0.9733101725578308,0.08885160088539124
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,6,3239262627,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006518100271932781,31.858789443969727,0.9735373258590698,0.08591994643211365
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,7,2698752677,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006595203885808587,31.80771827697754,0.9738501906394958,0.08995229750871658
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,8,1730656629,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.000654403236694634,31.84154510498047,0.9733951091766357,0.0909121036529541
swin_mse_c32_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,9,1018922174,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0006623181398026645,31.78933334350586,0.9729089736938477,0.0921676754951477
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,0,923839692,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00031981474603526294,34.95101547241211,0.9769720435142517,0.2653312683105469
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,1,92362124,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00032511644531041384,34.87961196899414,0.9771784543991089,0.2670978605747223
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,2,37744946,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00032641456346027553,34.862308502197266,0.9767745733261108,0.26901620626449585
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,3,1345371972,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00032919092336669564,34.82551956176758,0.9774460792541504,0.2664221525192261
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,4,3624408447,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0003171170537825674,34.98780822753906,0.9775499701499939,0.2639443874359131
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,5,583767116,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0003262548125348985,34.86443328857422,0.9769105911254883,0.26724720001220703
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,6,3016718898,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0003272119793109596,34.851707458496094,0.9772827625274658,0.25995317101478577
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,7,945195777,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0003281575336586684,34.839176177978516,0.977017343044281,0.27104195952415466
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,8,668504590,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0003167872200720012,34.99232482910156,0.9774465560913086,0.2642822265625
swin_mse_c32_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,9,3945070707,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.000319874583510682,34.95020294189453,0.977415919303894,0.26623207330703735
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,0,2209003489,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.004697725176811218,23.281124114990234,0.9387838840484619,0.1744491457939148
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,1,327337422,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.004734340589493513,23.247406005859375,0.9391187429428101,0.16970622539520264
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,2,1816397462,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00470138480886817,23.277742385864258,0.9393570423126221,0.17222577333450317
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,3,2193279405,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.004731489345431328,23.250022888183594,0.938747763633728,0.16957521438598633
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,4,1326661360,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00470533175393939,23.274097442626953,0.9400557279586792,0.17045925557613373
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,5,2908477935,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.00469394214451313,23.284624099731445,0.9373666048049927,0.17009465396404266
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,6,2380327252,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.004742804449051619,23.239648818969727,0.9388208389282227,0.1722961962223053
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,7,1868907783,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.004708489403128624,23.271183013916016,0.9389740228652954,0.1755218207836151
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,8,110583148,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0046015651896595955,23.370943069458008,0.9402607679367065,0.16784274578094482
swin_mse_c32_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,9,2086470130,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.004670185036957264,23.306659698486328,0.9399185180664062,0.17076396942138672
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,0,1405178896,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0035909232683479786,24.447938919067383,0.9069836139678955,0.2949520945549011
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,1,3142411534,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0034629888832569122,24.605487823486328,0.9082862138748169,0.29900988936424255
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,2,3815815851,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003489976515993476,24.57177734375,0.9098412990570068,0.28572583198547363
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,3,4178382034,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0034224647097289562,24.6566104888916,0.9081453084945679,0.29945099353790283
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,4,733816407,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003470103722065687,24.596576690673828,0.9101412296295166,0.2964151203632355
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,5,3783561066,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003452553180977702,24.61859703063965,0.9097448587417603,0.29772093892097473
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,6,2285678882,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0034561632201075554,24.614059448242188,0.9083150625228882,0.29456254839897156
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,7,874070646,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003448769450187683,24.62335777282715,0.9086960554122925,0.2932925224304199
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,8,2334558296,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.003467502538114786,24.599830627441406,0.9085372686386108,0.2897586226463318
swin_mse_c32_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,9,1603533872,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0035232803784310818,24.530527114868164,0.9085001349449158,0.2940952777862549
swin_mse_c32_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,0,154875655,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0014023047406226397,28.531578063964844,0.9644684195518494,0.12608519196510315
swin_mse_c32_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,1,1459453153,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.0014114072546362877,28.503477096557617,0.9639880061149597,0.1327390819787979
swin_mse_c32_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,2,2310409658,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.001400014734826982,28.538673400878906,0.9651126861572266,0.12418348342180252
swin_mse_c32_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,3,1166698755,4096.0,32,0,0,2,0.020833333333333332,0.021006266276041668,0.001363831339403987,28.652393341064453,0.964592456817627,0.12436248362064362
