model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
ntscc_quality2_paid_metadata,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,10.0,9,1018922174,6233.0,32,1024,2048,2,0.031702677408854164,0.042292277018229164,0.0005011538742110133,33.00028991699219,0.9719803333282471,0.06843262165784836
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,0,923839692,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.0002757653419394046,35.5946044921875,0.9667806625366211,0.23781973123550415
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,1,92362124,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.00027029949706047773,35.68154525756836,0.9667601585388184,0.23852942883968353
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,2,37744946,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.0002691763511393219,35.69963455200195,0.9670466184616089,0.2411317229270935
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,3,1345371972,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.0002768235863186419,35.57796859741211,0.966651439666748,0.24357116222381592
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,4,3624408447,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.00027415540535002947,35.620033264160156,0.9668108820915222,0.23854994773864746
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,5,583767116,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.0002763922675512731,35.584739685058594,0.9664618372917175,0.23969963192939758
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,6,3016718898,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.00027733552269637585,35.5699462890625,0.966974675655365,0.24010953307151794
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,7,945195777,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.0002708624233491719,35.672515869140625,0.9672731757164001,0.24634011089801788
ntscc_quality2_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,8,668504590,5152.0,32,1024,2048,2,0.026204427083333332,0.036794026692708336,0.00026924331905320287,35.698551177978516,0.9673358798027039,0.2385741025209427
