dataset,image,training_seed,channel_seed,snr_db,speed_kmh,scale_mode,method,nack,payload_uses,scale_bits,feedback_bits,total_uses,psnr,mse,lpips,ms_ssim,outage,false_ack
div2k,0866.png,2030,8001,0.0,90.0,binary16,flowharq,0,4096,4096,1,12290,30.95304298400879,0.0008029635064303875,0.5081333518028259,0.8965542316436768,0,0
div2k,0867.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,19.506511688232422,0.011203373782336712,0.5809118747711182,0.786392867565155,1,0
div2k,0868.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,21.220558166503906,0.0075499527156353,0.42088669538497925,0.885309636592865,1,0
div2k,0869.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,18.60002899169922,0.013803746551275253,0.547298789024353,0.7911636233329773,1,1
div2k,0870.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,16.185470581054688,0.024068720638751984,0.7409341931343079,0.37388524413108826,1,1
div2k,0871.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,21.274642944335938,0.007456509862095118,0.6366572380065918,0.7362246513366699,1,1
div2k,0872.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,19.541057586669922,0.011114607565104961,0.523200511932373,0.8236690163612366,1,1
div2k,0869.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,18.765533447265625,0.013287602923810482,0.5454161167144775,0.8067781329154968,1,0
div2k,0870.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,16.79012107849121,0.020940536633133888,0.6897003054618835,0.4352121651172638,1,0
div2k,0871.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,22.483013153076172,0.0056454516015946865,0.5839394330978394,0.7986825108528137,1,0
div2k,0872.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,19.56041717529297,0.011065173894166946,0.520785391330719,0.8244959712028503,1,0
div2k,0869.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,18.665996551513672,0.01359566394239664,0.5490697026252747,0.791210412979126,1,1
div2k,0870.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,16.13498878479004,0.02435011975467205,0.7252203226089478,0.37396860122680664,1,1
div2k,0871.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,21.378787994384766,0.007279828190803528,0.6343190670013428,0.7335455417633057,1,1
div2k,0872.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,19.56884765625,0.011043712496757507,0.5220301747322083,0.8236333727836609,1,1
div2k,0869.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,18.765533447265625,0.013287602923810482,0.5454161167144775,0.8067781329154968,1,0
div2k,0870.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,16.79012107849121,0.020940536633133888,0.6897003054618835,0.4352121651172638,1,0
div2k,0871.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,22.483013153076172,0.0056454516015946865,0.5839394330978394,0.7986825108528137,1,0
div2k,0872.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.56041717529297,0.011065173894166946,0.520785391330719,0.8244959712028503,1,0
div2k,0869.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,18.765533447265625,0.013287602923810482,0.5454161167144775,0.8067781329154968,1,0
div2k,0870.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,16.79012107849121,0.020940536633133888,0.6897003054618835,0.4352121651172638,1,0
div2k,0871.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,22.483013153076172,0.0056454516015946865,0.5839394330978394,0.7986825108528137,1,0
div2k,0872.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,19.56041717529297,0.011065173894166946,0.520785391330719,0.8244959712028503,1,0
div2k,0869.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,18.600061416625977,0.013803645968437195,0.5472928285598755,0.791168749332428,1,1
div2k,0870.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,16.18548583984375,0.024068638682365417,0.7409369945526123,0.37389007210731506,1,1
div2k,0871.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,21.274581909179688,0.007456617895513773,0.6366493701934814,0.7362210154533386,1,1
div2k,0872.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,19.54104995727539,0.011114628054201603,0.5231965780258179,0.8236690163612366,1,1
div2k,0869.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,18.765552520751953,0.01328754797577858,0.5454137921333313,0.8067817687988281,1,0
div2k,0870.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,16.790130615234375,0.020940491929650307,0.6897051930427551,0.43521785736083984,1,0
div2k,0871.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,22.48306655883789,0.005645381286740303,0.5839288234710693,0.7986817359924316,1,0
div2k,0872.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,19.56041145324707,0.01106518879532814,0.5207798480987549,0.8244959712028503,1,0
div2k,0869.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,18.668506622314453,0.013587807305157185,0.5493558645248413,0.7911102175712585,1,1
div2k,0870.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,16.13501739501953,0.024349965155124664,0.7252331376075745,0.3739742338657379,1,1
div2k,0871.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,21.378700256347656,0.007279973942786455,0.6343103051185608,0.7335412502288818,1,1
div2k,0872.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,19.568845748901367,0.011043719947338104,0.5220229029655457,0.82363361120224,1,1
div2k,0869.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,18.765552520751953,0.01328754797577858,0.5454137921333313,0.8067817687988281,1,0
div2k,0870.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,16.790130615234375,0.020940491929650307,0.6897051930427551,0.43521785736083984,1,0
div2k,0871.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,22.48306655883789,0.005645381286740303,0.5839288234710693,0.7986817359924316,1,0
div2k,0872.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.56041145324707,0.01106518879532814,0.5207798480987549,0.8244959712028503,1,0
div2k,0869.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,18.765552520751953,0.01328754797577858,0.5454137921333313,0.8067817687988281,1,0
div2k,0870.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,16.790130615234375,0.020940491929650307,0.6897051930427551,0.43521785736083984,1,0
div2k,0871.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,22.48306655883789,0.005645381286740303,0.5839288234710693,0.7986817359924316,1,0
div2k,0872.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,19.56041145324707,0.01106518879532814,0.5207798480987549,0.8244959712028503,1,0
div2k,0873.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,17.31958770751953,0.018537072464823723,0.7996813058853149,0.45449987053871155,1,1
div2k,0874.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,21.958396911621094,0.0063703060150146484,0.31120842695236206,0.865767776966095,1,1
div2k,0875.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,18.586925506591797,0.013845461420714855,0.588733971118927,0.7372604012489319,1,1
div2k,0876.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,19.51087188720703,0.011192128993570805,0.7067713737487793,0.5970167517662048,1,1
div2k,0873.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,19.02518653869629,0.01251645665615797,0.773879885673523,0.6492733955383301,1,0
div2k,0874.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,22.00756072998047,0.006298597436398268,0.30154719948768616,0.8697729706764221,1,0
div2k,0875.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,19.27505111694336,0.011816665530204773,0.556451678276062,0.7825410962104797,1,0
div2k,0876.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,20.74820327758789,0.008417435921728611,0.625616192817688,0.7128806114196777,1,0
div2k,0873.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,17.21024513244629,0.019009707495570183,0.7986895442008972,0.45080503821372986,1,1
div2k,0874.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,21.982707977294922,0.006334744393825531,0.3347879648208618,0.8554829955101013,1,1
div2k,0875.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,18.718425750732422,0.013432517647743225,0.5951117277145386,0.7336017489433289,1,1
div2k,0876.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,19.4719295501709,0.011292939074337482,0.7201048135757446,0.5681754350662231,1,1
div2k,0873.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.02518653869629,0.01251645665615797,0.773879885673523,0.6492733955383301,1,0
div2k,0874.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,22.00756072998047,0.006298597436398268,0.30154719948768616,0.8697729706764221,1,0
div2k,0875.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.27505111694336,0.011816665530204773,0.556451678276062,0.7825410962104797,1,0
div2k,0876.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,20.74820327758789,0.008417435921728611,0.625616192817688,0.7128806114196777,1,0
div2k,0873.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,19.02518653869629,0.01251645665615797,0.773879885673523,0.6492733955383301,1,0
div2k,0874.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,22.00756072998047,0.006298597436398268,0.30154719948768616,0.8697729706764221,1,0
div2k,0875.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,19.27505111694336,0.011816665530204773,0.556451678276062,0.7825410962104797,1,0
div2k,0876.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,20.74820327758789,0.008417435921728611,0.625616192817688,0.7128806114196777,1,0
div2k,0873.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,17.319557189941406,0.018537204712629318,0.7996755838394165,0.4544987678527832,1,1
div2k,0874.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,21.958419799804688,0.006370270624756813,0.3112161159515381,0.8657647967338562,1,1
div2k,0875.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,18.58686637878418,0.013845653273165226,0.5887311100959778,0.7372596859931946,1,1
div2k,0876.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,19.510833740234375,0.011192232370376587,0.7067809104919434,0.5970129370689392,1,1
div2k,0873.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,19.025197982788086,0.01251642033457756,0.7738780975341797,0.6492714881896973,1,0
div2k,0874.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,22.007579803466797,0.006298571825027466,0.30155444145202637,0.8697671890258789,1,0
div2k,0875.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,19.274988174438477,0.011816836893558502,0.5564572811126709,0.7825398445129395,1,0
div2k,0876.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,20.748146057128906,0.008417545817792416,0.6256176233291626,0.7128799557685852,1,0
div2k,0873.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,17.210189819335938,0.019009947776794434,0.7986799478530884,0.4508008658885956,1,1
div2k,0874.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,21.982723236083984,0.006334725767374039,0.33479025959968567,0.8554787039756775,1,1
div2k,0875.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,18.71837615966797,0.013432670384645462,0.5951076745986938,0.7336015701293945,1,1
div2k,0876.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,19.471908569335938,0.01129299495369196,0.7201088666915894,0.5681729316711426,1,1
div2k,0873.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.025197982788086,0.01251642033457756,0.7738780975341797,0.6492714881896973,1,0
div2k,0874.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,22.007579803466797,0.006298571825027466,0.30155444145202637,0.8697671890258789,1,0
div2k,0875.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.274988174438477,0.011816836893558502,0.5564572811126709,0.7825398445129395,1,0
div2k,0876.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,20.748146057128906,0.008417545817792416,0.6256176233291626,0.7128799557685852,1,0
div2k,0873.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,19.025197982788086,0.01251642033457756,0.7738780975341797,0.6492714881896973,1,0
div2k,0874.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,22.007579803466797,0.006298571825027466,0.30155444145202637,0.8697671890258789,1,0
div2k,0875.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,19.274988174438477,0.011816836893558502,0.5564572811126709,0.7825398445129395,1,0
div2k,0876.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,20.748146057128906,0.008417545817792416,0.6256176233291626,0.7128799557685852,1,0
div2k,0877.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,23.060775756835938,0.0049422248266637325,0.4870889186859131,0.8291754722595215,1,1
div2k,0878.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,16.846553802490234,0.020670199766755104,0.7236667275428772,0.47968828678131104,1,1
div2k,0879.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,15.524148941040039,0.028027551248669624,0.7453110814094543,0.547580897808075,1,1
div2k,0880.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,21.367855072021484,0.007298177573829889,0.5640090107917786,0.7398872375488281,1,1
div2k,0877.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,26.925657272338867,0.0020297113806009293,0.37036043405532837,0.9173837304115295,0,0
div2k,0878.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,22.2689208984375,0.005930727813392878,0.45225799083709717,0.8463835716247559,1,0
div2k,0879.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,19.56995391845703,0.011040902696549892,0.5098649263381958,0.8301722407341003,1,0
div2k,0880.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,23.347959518432617,0.004625983536243439,0.4987587332725525,0.8346336483955383,1,0
div2k,0877.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,23.133174896240234,0.004860516171902418,0.5232600569725037,0.783065140247345,1,1
div2k,0878.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,16.86005401611328,0.020606042817234993,0.7159180641174316,0.480928897857666,1,1
div2k,0879.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,15.554412841796875,0.027832917869091034,0.739215612411499,0.5502399802207947,1,1
div2k,0880.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,21.47618865966797,0.0071183801628649235,0.5899890661239624,0.7282896041870117,1,1
div2k,0877.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,26.925657272338867,0.0020297113806009293,0.37036043405532837,0.9173837304115295,0,0
div2k,0878.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,22.2689208984375,0.005930727813392878,0.45225799083709717,0.8463835716247559,1,0
div2k,0879.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.56995391845703,0.011040902696549892,0.5098649263381958,0.8301722407341003,1,0
div2k,0880.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,23.347959518432617,0.004625983536243439,0.4987587332725525,0.8346336483955383,1,0
div2k,0877.png,2030,8001,0.0,90.0,ideal,flowharq,0,4096,4096,1,12290,23.133174896240234,0.004860516171902418,0.5232600569725037,0.783065140247345,1,1
div2k,0878.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,22.2689208984375,0.005930727813392878,0.45225799083709717,0.8463835716247559,1,0
div2k,0879.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,19.56995391845703,0.011040902696549892,0.5098649263381958,0.8301722407341003,1,0
div2k,0880.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,23.347959518432617,0.004625983536243439,0.4987587332725525,0.8346336483955383,1,0
div2k,0877.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,23.060686111450195,0.004942326340824366,0.48709529638290405,0.8291735649108887,1,1
div2k,0878.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,16.846616744995117,0.020669901743531227,0.7236567139625549,0.479691743850708,1,1
div2k,0879.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,15.524130821228027,0.028027666732668877,0.7453035116195679,0.5475801825523376,1,1
div2k,0880.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,21.367877960205078,0.007298137992620468,0.5640090703964233,0.7398898005485535,1,1
div2k,0877.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,26.925559997558594,0.0020297574810683727,0.37036511301994324,0.9173821806907654,0,0
div2k,0878.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,22.26903533935547,0.005930573213845491,0.45225414633750916,0.8463864326477051,1,0
div2k,0879.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,19.569942474365234,0.011040930636227131,0.5098690986633301,0.8301712870597839,1,0
div2k,0880.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,23.347957611083984,0.00462598679587245,0.49875447154045105,0.8346383571624756,1,0
div2k,0877.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,23.133085250854492,0.004860617686063051,0.5232648849487305,0.7830604910850525,1,1
div2k,0878.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,16.860122680664062,0.020605718716979027,0.7159070372581482,0.48093247413635254,1,1
div2k,0879.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,15.554388999938965,0.02783307433128357,0.7392089366912842,0.5502389669418335,1,1
div2k,0880.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,21.47620964050293,0.007118347566574812,0.5899827480316162,0.7282925248146057,1,1
div2k,0877.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,26.925559997558594,0.0020297574810683727,0.37036511301994324,0.9173821806907654,0,0
div2k,0878.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,22.26903533935547,0.005930573213845491,0.45225414633750916,0.8463864326477051,1,0
div2k,0879.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.569942474365234,0.011040930636227131,0.5098690986633301,0.8301712870597839,1,0
div2k,0880.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,23.347957611083984,0.00462598679587245,0.49875447154045105,0.8346383571624756,1,0
div2k,0877.png,2030,8001,0.0,90.0,binary16,flowharq,0,4096,4096,1,12290,23.133085250854492,0.004860617686063051,0.5232648849487305,0.7830604910850525,1,1
div2k,0878.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,22.26903533935547,0.005930573213845491,0.45225414633750916,0.8463864326477051,1,0
div2k,0879.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,19.569942474365234,0.011040930636227131,0.5098690986633301,0.8301712870597839,1,0
div2k,0880.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,23.347957611083984,0.00462598679587245,0.49875447154045105,0.8346383571624756,1,0
div2k,0881.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,18.095657348632812,0.015503658913075924,0.6234550476074219,0.6551347374916077,1,1
div2k,0882.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,16.32245445251465,0.023321395739912987,0.5626389384269714,0.7126445174217224,1,1
div2k,0883.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,19.0218563079834,0.012526056729257107,0.5724282264709473,0.6457802653312683,1,1
div2k,0884.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,18.88072395324707,0.012939803302288055,0.46785968542099,0.7959274649620056,1,1
div2k,0881.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,18.9145450592041,0.012839424423873425,0.5622667670249939,0.7487450242042542,1,0
div2k,0882.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,17.13556480407715,0.01933942176401615,0.5263338685035706,0.7484021782875061,1,0
div2k,0883.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,19.64739227294922,0.010845777578651905,0.5607638955116272,0.7047060132026672,1,0
div2k,0884.png,2030,8001,0.0,90.0,ideal,full_harq,1,8192,4096,2,16388,18.95428466796875,0.012722470797598362,0.460769921541214,0.8055101037025452,1,0
div2k,0881.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,18.035715103149414,0.015719132497906685,0.6170579195022583,0.6567445397377014,1,1
div2k,0882.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,16.293142318725586,0.02347932942211628,0.5716648101806641,0.7082380652427673,1,1
div2k,0883.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,18.942794799804688,0.012756177224218845,0.5892316102981567,0.6371796727180481,1,1
div2k,0884.png,2030,8001,0.0,90.0,ideal,fm_only,0,4096,4096,1,12290,19.046464920043945,0.012455279938876629,0.4633001685142517,0.7939909100532532,1,1
div2k,0881.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,18.9145450592041,0.012839424423873425,0.5622667670249939,0.7487450242042542,1,0
div2k,0882.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,17.13556480407715,0.01933942176401615,0.5263338685035706,0.7484021782875061,1,0
div2k,0883.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.64739227294922,0.010845777578651905,0.5607638955116272,0.7047060132026672,1,0
div2k,0884.png,2030,8001,0.0,90.0,ideal,adaptive_harq,1,8192,4096,2,16388,18.95428466796875,0.012722470797598362,0.460769921541214,0.8055101037025452,1,0
div2k,0881.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,18.9145450592041,0.012839424423873425,0.5622667670249939,0.7487450242042542,1,0
div2k,0882.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,17.13556480407715,0.01933942176401615,0.5263338685035706,0.7484021782875061,1,0
div2k,0883.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,19.64739227294922,0.010845777578651905,0.5607638955116272,0.7047060132026672,1,0
div2k,0884.png,2030,8001,0.0,90.0,ideal,flowharq,1,8192,4096,2,16388,18.95428466796875,0.012722470797598362,0.460769921541214,0.8055101037025452,1,0
div2k,0881.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,18.09573745727539,0.01550337765365839,0.6234480142593384,0.6551425457000732,1,1
div2k,0882.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,16.32236671447754,0.023321865126490593,0.5626343488693237,0.7126434445381165,1,1
div2k,0883.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,19.02185821533203,0.012526051141321659,0.5724273324012756,0.6457796096801758,1,1
div2k,0884.png,2030,8001,0.0,90.0,binary16,direct,0,4096,4096,1,12290,18.8807430267334,0.01293974369764328,0.4678606390953064,0.7959268093109131,1,1
div2k,0881.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,18.91457176208496,0.012839344330132008,0.5622639060020447,0.7487480044364929,1,0
div2k,0882.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,17.135509490966797,0.0193396657705307,0.5263292789459229,0.7484014630317688,1,0
div2k,0883.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,19.647397994995117,0.010845765471458435,0.5607629418373108,0.7047047019004822,1,0
div2k,0884.png,2030,8001,0.0,90.0,binary16,full_harq,1,8192,4096,2,16388,18.954326629638672,0.012722350656986237,0.46076709032058716,0.8055093884468079,1,0
div2k,0881.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,18.035795211791992,0.015718841925263405,0.6170563697814941,0.6567535400390625,1,1
div2k,0882.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,16.293062210083008,0.023479769006371498,0.5716603994369507,0.7082366943359375,1,1
div2k,0883.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,18.942806243896484,0.01275614369660616,0.5892285704612732,0.6371793150901794,1,1
div2k,0884.png,2030,8001,0.0,90.0,binary16,fm_only,0,4096,4096,1,12290,19.046470642089844,0.01245526596903801,0.4632986783981323,0.7939890027046204,1,1
div2k,0881.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,18.91457176208496,0.012839344330132008,0.5622639060020447,0.7487480044364929,1,0
div2k,0882.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,17.135509490966797,0.0193396657705307,0.5263292789459229,0.7484014630317688,1,0
div2k,0883.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.647397994995117,0.010845765471458435,0.5607629418373108,0.7047047019004822,1,0
div2k,0884.png,2030,8001,0.0,90.0,binary16,adaptive_harq,1,8192,4096,2,16388,18.954326629638672,0.012722350656986237,0.46076709032058716,0.8055093884468079,1,0
div2k,0881.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,18.91457176208496,0.012839344330132008,0.5622639060020447,0.7487480044364929,1,0
div2k,0882.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,17.135509490966797,0.0193396657705307,0.5263292789459229,0.7484014630317688,1,0
div2k,0883.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,19.647397994995117,0.010845765471458435,0.5607629418373108,0.7047047019004822,1,0
div2k,0884.png,2030,8001,0.0,90.0,binary16,flowharq,1,8192,4096,2,16388,18.954326629638672,0.012722350656986237,0.46076709032058716,0.8055093884468079,1,0
div2k,0885.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,18.545873641967773,0.013976958580315113,0.7360361814498901,0.6015035510063171,1,1
div2k,0886.png,2030,8001,0.0,90.0,ideal,direct,0,4096,4096,1,12290,19.968162536621094,0.010073577053844929,0.4381232261657715,0.7571790218353271,1,1
