split,image,image_sha256,snr_db,draw,noise_seed,subset,groups,payload_uses,scale_uses,feedback_uses,total_uses,cbr_total,mse,psnr,ms_ssim,lpips,batched_decoder_seconds_per_subset
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,3,2,6144.0,96,12,6252.0,0.03179931640625,0.00024885867605917156,36.040470123291016,0.9842987060546875,0.11734477430582047,0.009396491252118722
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,4,1,5120.0,64,12,5196.0,0.02642822265625,0.0002509346231818199,36.00439453125,0.9841718077659607,0.1187024787068367,0.0092946027580183
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,5,2,6144.0,96,12,6252.0,0.03179931640625,0.0002504818548914045,36.012237548828125,0.9843341708183289,0.11871218681335449,0.0092946027580183
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,6,2,6144.0,96,12,6252.0,0.03179931640625,0.00025043627829290926,36.01302719116211,0.98451828956604,0.1169302761554718,0.0092946027580183
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,7,3,7168.0,128,12,7308.0,0.03717041015625,0.00025003368500620127,36.020015716552734,0.984620988368988,0.11722926795482635,0.0092946027580183
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,8,1,5120.0,64,12,5196.0,0.02642822265625,0.0002522474969737232,35.98173522949219,0.9839321970939636,0.11824790388345718,0.009384085249621421
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,9,2,6144.0,96,12,6252.0,0.03179931640625,0.00025032961275428534,36.01487731933594,0.9841080904006958,0.11821447312831879,0.009384085249621421
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,10,2,6144.0,96,12,6252.0,0.03179931640625,0.000251844699960202,35.98867416381836,0.984265923500061,0.11647404730319977,0.009384085249621421
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,11,3,7168.0,128,12,7308.0,0.03717041015625,0.00024998170556500554,36.02091979980469,0.9843868613243103,0.11673565208911896,0.009384085249621421
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,12,2,6144.0,96,12,6252.0,0.03179931640625,0.00025163672398775816,35.99226379394531,0.984285831451416,0.11807073652744293,0.010031031997641549
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,13,3,7168.0,128,12,7308.0,0.03717041015625,0.00025120677310042083,35.99968719482422,0.9844388961791992,0.11815188825130463,0.010031031997641549
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,14,3,7168.0,128,12,7308.0,0.03717041015625,0.00025128270499408245,35.998374938964844,0.9846001863479614,0.11639614403247833,0.010031031997641549
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,1,428208411,15,4,8192.0,160,12,8364.0,0.04254150390625,0.000250891171162948,36.00514602661133,0.9846956729888916,0.11669044941663742,0.010031031997641549
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,0,0,4096.0,32,10,4138.0,0.021046956380208332,0.00024685816606506705,36.07552719116211,0.9847528338432312,0.12159675359725952,0.009212190998368897
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,1,1,5120.0,64,12,5196.0,0.02642822265625,0.0002526909811422229,35.97410583496094,0.9839451313018799,0.11857615411281586,0.009212190998368897
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,2,1,5120.0,64,12,5196.0,0.02642822265625,0.00025642686523497105,35.91036605834961,0.9840171337127686,0.11727717518806458,0.009212190998368897
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,3,2,6144.0,96,12,6252.0,0.03179931640625,0.00025235972134396434,35.97979736328125,0.9841179847717285,0.1178533062338829,0.009212190998368897
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,4,1,5120.0,64,12,5196.0,0.02642822265625,0.00025251443730667233,35.97713851928711,0.9842867851257324,0.11748689413070679,0.009108371494221501
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,5,2,6144.0,96,12,6252.0,0.03179931640625,0.0002508485922589898,36.005882263183594,0.9843470454216003,0.11820509284734726,0.009108371494221501
