dataset,image,training_seed,channel_seed,snr_db,speed_kmh,scale_mode,method,nack,payload_uses,scale_bits,feedback_bits,total_uses,psnr,mse,lpips,ms_ssim,outage,false_ack
kodak,12.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,20.828189849853516,0.008263821713626385,0.6769893169403076,0.7010533213615417,1,1
kodak,09.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,22.66655158996582,0.005411837715655565,0.4567413926124573,0.8353376388549805,1,0
kodak,10.png,2030,9001,3.0,120.0,ideal,adaptive_harq,0,4096,4096,1,12290,26.134183883666992,0.002435463946312666,0.6542598009109497,0.795501708984375,0,0
kodak,11.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.92935562133789,0.010163993574678898,0.5345748662948608,0.8143458366394043,1,0
kodak,12.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,22.325214385986328,0.005854348186403513,0.5512263178825378,0.80040043592453,1,0
kodak,09.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,22.66655158996582,0.005411837715655565,0.4567413926124573,0.8353376388549805,1,0
kodak,10.png,2030,9001,3.0,120.0,ideal,flowharq,0,4096,4096,1,12290,26.123674392700195,0.0024413650389760733,0.6627262830734253,0.7878628373146057,0,0
kodak,11.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,19.92935562133789,0.010163993574678898,0.5345748662948608,0.8143458366394043,1,0
kodak,12.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,22.325214385986328,0.005854348186403513,0.5512263178825378,0.80040043592453,1,0
kodak,09.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,22.335437774658203,0.00584058091044426,0.48283401131629944,0.8204560279846191,1,1
kodak,10.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,26.134187698364258,0.002435460453853011,0.6542599201202393,0.7955031394958496,0,0
kodak,11.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,19.284055709838867,0.01179218664765358,0.5764025449752808,0.7613158226013184,1,1
kodak,12.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,20.669307708740234,0.00857174675911665,0.6384552717208862,0.7212703227996826,1,1
kodak,09.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,22.66658592224121,0.0054117958061397076,0.45674940943717957,0.8353379368782043,1,0
kodak,10.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,27.518083572387695,0.0017708897357806563,0.5623560547828674,0.8737832903862,0,0
kodak,11.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,19.929330825805664,0.010164055041968822,0.5345777273178101,0.8143458962440491,1,0
kodak,12.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,22.325206756591797,0.005854361224919558,0.551221489906311,0.800401508808136,1,0
kodak,09.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,22.3231201171875,0.005857171956449747,0.5003849267959595,0.810714066028595,1,1
kodak,10.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,26.123722076416016,0.002441338263452053,0.6627216935157776,0.787865161895752,0,0
kodak,11.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,19.42295265197754,0.011421016417443752,0.5784510374069214,0.7576060891151428,1,1
kodak,12.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,20.82820701599121,0.008263790048658848,0.6769943833351135,0.7010577321052551,1,1
kodak,09.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,22.66658592224121,0.0054117958061397076,0.45674940943717957,0.8353379368782043,1,0
kodak,10.png,2030,9001,3.0,120.0,binary16,adaptive_harq,0,4096,4096,1,12290,26.134187698364258,0.002435460453853011,0.6542599201202393,0.7955031394958496,0,0
kodak,11.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.929330825805664,0.010164055041968822,0.5345777273178101,0.8143458962440491,1,0
kodak,12.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,22.325206756591797,0.005854361224919558,0.551221489906311,0.800401508808136,1,0
kodak,09.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,22.66658592224121,0.0054117958061397076,0.45674940943717957,0.8353379368782043,1,0
kodak,10.png,2030,9001,3.0,120.0,binary16,flowharq,0,4096,4096,1,12290,26.123722076416016,0.002441338263452053,0.6627216935157776,0.787865161895752,0,0
kodak,11.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,19.929330825805664,0.010164055041968822,0.5345777273178101,0.8143458962440491,1,0
kodak,12.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,22.325206756591797,0.005854361224919558,0.551221489906311,0.800401508808136,1,0
kodak,13.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,20.004894256591797,0.009988738223910332,0.7348687052726746,0.76691073179245,1,1
kodak,14.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,19.22693634033203,0.011948303319513798,0.5361486673355103,0.7699799537658691,1,1
kodak,15.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,21.79948616027832,0.00660771643742919,0.5464816093444824,0.8137040138244629,1,1
kodak,16.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,23.834354400634766,0.004135847557336092,0.628032386302948,0.7875289916992188,1,1
kodak,13.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,20.070232391357422,0.009839584119617939,0.7305393218994141,0.7727386951446533,1,0
kodak,14.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,19.538381576538086,0.011121462099254131,0.5105617046356201,0.7935172915458679,1,0
kodak,15.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,21.806612014770508,0.0065968832932412624,0.5466697216033936,0.8153219819068909,1,0
kodak,16.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,24.1072998046875,0.003883919445797801,0.6081935167312622,0.8136930465698242,0,0
kodak,13.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,20.071170806884766,0.009837459772825241,0.7398804426193237,0.7660501599311829,1,1
kodak,14.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,19.347490310668945,0.011621200479567051,0.5388299822807312,0.7698641419410706,1,1
kodak,15.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,22.04625701904297,0.00624272832646966,0.5501846671104431,0.8081918358802795,1,1
kodak,16.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,23.953096389770508,0.004024300258606672,0.6387119889259338,0.7834853529930115,1,1
kodak,13.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,20.070232391357422,0.009839584119617939,0.7305393218994141,0.7727386951446533,1,0
kodak,14.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,19.538381576538086,0.011121462099254131,0.5105617046356201,0.7935172915458679,1,0
kodak,15.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,21.806612014770508,0.0065968832932412624,0.5466697216033936,0.8153219819068909,1,0
kodak,16.png,2030,9001,3.0,120.0,ideal,adaptive_harq,0,4096,4096,1,12290,23.834354400634766,0.004135847557336092,0.628032386302948,0.7875289916992188,1,1
kodak,13.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,20.070232391357422,0.009839584119617939,0.7305393218994141,0.7727386951446533,1,0
kodak,14.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,19.538381576538086,0.011121462099254131,0.5105617046356201,0.7935172915458679,1,0
kodak,15.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,21.806612014770508,0.0065968832932412624,0.5466697216033936,0.8153219819068909,1,0
kodak,16.png,2030,9001,3.0,120.0,ideal,flowharq,0,4096,4096,1,12290,23.953096389770508,0.004024300258606672,0.6387119889259338,0.7834853529930115,1,1
kodak,13.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,20.004894256591797,0.009988733567297459,0.734871506690979,0.7669103145599365,1,1
kodak,14.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,19.22696304321289,0.011948231607675552,0.5361499190330505,0.7699800133705139,1,1
kodak,15.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,21.79949951171875,0.006607694551348686,0.5464895367622375,0.8137012124061584,1,1
kodak,16.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,23.834341049194336,0.004135861527174711,0.6280336976051331,0.7875303626060486,1,1
kodak,13.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,20.070240020751953,0.009839564561843872,0.730541467666626,0.7727388739585876,1,0
kodak,14.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,19.538406372070312,0.011121396906673908,0.5105630159378052,0.7935176491737366,1,0
kodak,15.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,21.806617736816406,0.0065968758426606655,0.5466756820678711,0.8153197169303894,1,0
kodak,16.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,24.107275009155273,0.0038839399348944426,0.6081961393356323,0.8136932253837585,0,0
kodak,13.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,20.071170806884766,0.009837457910180092,0.7398824691772461,0.7660496234893799,1,1
kodak,14.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,19.34750747680664,0.01162115391343832,0.5388315320014954,0.7698642611503601,1,1
kodak,15.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,22.04625701904297,0.006242727395147085,0.5501923561096191,0.8081881999969482,1,1
kodak,16.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,23.953096389770508,0.004024300258606672,0.6387104392051697,0.7834866642951965,1,1
kodak,13.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,20.070240020751953,0.009839564561843872,0.730541467666626,0.7727388739585876,1,0
kodak,14.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,19.538406372070312,0.011121396906673908,0.5105630159378052,0.7935176491737366,1,0
kodak,15.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,21.806617736816406,0.0065968758426606655,0.5466756820678711,0.8153197169303894,1,0
kodak,16.png,2030,9001,3.0,120.0,binary16,adaptive_harq,0,4096,4096,1,12290,23.834341049194336,0.004135861527174711,0.6280336976051331,0.7875303626060486,1,1
kodak,13.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,20.070240020751953,0.009839564561843872,0.730541467666626,0.7727388739585876,1,0
kodak,14.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,19.538406372070312,0.011121396906673908,0.5105630159378052,0.7935176491737366,1,0
kodak,15.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,21.806617736816406,0.0065968758426606655,0.5466756820678711,0.8153197169303894,1,0
kodak,16.png,2030,9001,3.0,120.0,binary16,flowharq,0,4096,4096,1,12290,23.953096389770508,0.004024300258606672,0.6387104392051697,0.7834866642951965,1,1
kodak,17.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,19.009904861450195,0.012560575269162655,0.7745229005813599,0.42780160903930664,1,1
kodak,18.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,18.236061096191406,0.015010458417236805,0.6814655661582947,0.64241623878479,1,1
kodak,19.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,20.692766189575195,0.008525571785867214,0.5611497163772583,0.8123075366020203,1,1
kodak,20.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,21.368331909179688,0.00729737663641572,0.40668484568595886,0.8393792510032654,1,1
kodak,17.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,24.714420318603516,0.0033772087190300226,0.5492817163467407,0.8530662655830383,0,0
kodak,18.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,18.622028350830078,0.013734005391597748,0.640338122844696,0.6780185699462891,1,0
kodak,19.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,20.716995239257812,0.00847813580185175,0.5555732250213623,0.8141831755638123,1,0
kodak,20.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,21.40265655517578,0.007239930331707001,0.41432762145996094,0.841019332408905,1,0
kodak,17.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,19.084993362426758,0.012345272116363049,0.7602789402008057,0.43369486927986145,1,1
kodak,18.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,18.26910972595215,0.014896665699779987,0.6887111663818359,0.6235391497612,1,1
kodak,19.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,20.712135314941406,0.008487632498145103,0.5615549683570862,0.8122885227203369,1,1
kodak,20.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,21.191326141357422,0.0076009430922567844,0.492186576128006,0.7995635867118835,1,1
kodak,17.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,24.714420318603516,0.0033772087190300226,0.5492817163467407,0.8530662655830383,0,0
kodak,18.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,18.622028350830078,0.013734005391597748,0.640338122844696,0.6780185699462891,1,0
kodak,19.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,20.716995239257812,0.00847813580185175,0.5555732250213623,0.8141831755638123,1,0
kodak,20.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,21.40265655517578,0.007239930331707001,0.41432762145996094,0.841019332408905,1,0
kodak,17.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,24.714420318603516,0.0033772087190300226,0.5492817163467407,0.8530662655830383,0,0
kodak,18.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,18.622028350830078,0.013734005391597748,0.640338122844696,0.6780185699462891,1,0
kodak,19.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,20.716995239257812,0.00847813580185175,0.5555732250213623,0.8141831755638123,1,0
kodak,20.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,21.40265655517578,0.007239930331707001,0.41432762145996094,0.841019332408905,1,0
kodak,17.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,19.009925842285156,0.01256051380187273,0.774516761302948,0.4278026819229126,1,1
kodak,18.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,18.2360782623291,0.015010397881269455,0.6814752817153931,0.6424181461334229,1,1
kodak,19.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,20.692747116088867,0.008525606244802475,0.5611520409584045,0.8123078942298889,1,1
kodak,20.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,21.36833381652832,0.0072973743081092834,0.40670111775398254,0.8393790125846863,1,1
kodak,17.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,24.714401245117188,0.0033772236201912165,0.5492845177650452,0.8530671000480652,0,0
kodak,18.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,18.622045516967773,0.013733950443565845,0.6403359770774841,0.6780200004577637,1,0
kodak,19.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,20.71698760986328,0.008478154428303242,0.5555762052536011,0.81418377161026,1,0
kodak,20.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,21.40267562866211,0.007239897269755602,0.4143514037132263,0.8410192131996155,1,0
kodak,17.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,19.084897994995117,0.012345544062554836,0.7602184414863586,0.43329858779907227,1,1
kodak,18.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,18.26911163330078,0.014896654523909092,0.68871009349823,0.6235405802726746,1,1
kodak,19.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,20.71212387084961,0.008487655781209469,0.5615562796592712,0.8122889995574951,1,1
kodak,20.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,21.191329956054688,0.007600934710353613,0.49220049381256104,0.7995668053627014,1,1
kodak,17.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,24.714401245117188,0.0033772236201912165,0.5492845177650452,0.8530671000480652,0,0
kodak,18.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,18.622045516967773,0.013733950443565845,0.6403359770774841,0.6780200004577637,1,0
kodak,19.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,20.71698760986328,0.008478154428303242,0.5555762052536011,0.81418377161026,1,0
kodak,20.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,21.40267562866211,0.007239897269755602,0.4143514037132263,0.8410192131996155,1,0
kodak,17.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,24.714401245117188,0.0033772236201912165,0.5492845177650452,0.8530671000480652,0,0
kodak,18.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,18.622045516967773,0.013733950443565845,0.6403359770774841,0.6780200004577637,1,0
kodak,19.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,20.71698760986328,0.008478154428303242,0.5555762052536011,0.81418377161026,1,0
kodak,20.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,21.40267562866211,0.007239897269755602,0.4143514037132263,0.8410192131996155,1,0
kodak,21.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,20.11690330505371,0.009734411723911762,0.588884174823761,0.7445635795593262,1,1
kodak,22.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,20.15695571899414,0.009645051322877407,0.6838791370391846,0.6797145009040833,1,1
kodak,23.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,23.0191650390625,0.0049898033030331135,0.3673593997955322,0.8605850338935852,1,1
kodak,24.png,2030,9001,3.0,120.0,ideal,direct,0,4096,4096,1,12290,22.365482330322266,0.005800317972898483,0.6471906900405884,0.7760264873504639,1,1
kodak,21.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,21.029443740844727,0.007889609783887863,0.5075780153274536,0.8291156888008118,1,0
kodak,22.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,20.66722869873047,0.008575850166380405,0.6430864930152893,0.7222740054130554,1,0
kodak,23.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,23.321592330932617,0.004654154647141695,0.3354886472225189,0.8820484280586243,1,0
kodak,24.png,2030,9001,3.0,120.0,ideal,full_harq,1,8192,4096,2,16388,23.477985382080078,0.004489535000175238,0.5966824293136597,0.8608348965644836,1,0
kodak,21.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,20.068531036376953,0.009843441657721996,0.6131062507629395,0.7329196929931641,1,1
kodak,22.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,20.25031852722168,0.009439919143915176,0.6832805275917053,0.6719780564308167,1,1
kodak,23.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,23.03775405883789,0.004968494176864624,0.3863786458969116,0.8562179207801819,1,1
kodak,24.png,2030,9001,3.0,120.0,ideal,fm_only,0,4096,4096,1,12290,22.49854850769043,0.00562529219314456,0.6540299654006958,0.769556999206543,1,1
kodak,21.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,21.029443740844727,0.007889609783887863,0.5075780153274536,0.8291156888008118,1,0
kodak,22.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,20.66722869873047,0.008575850166380405,0.6430864930152893,0.7222740054130554,1,0
kodak,23.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,23.321592330932617,0.004654154647141695,0.3354886472225189,0.8820484280586243,1,0
kodak,24.png,2030,9001,3.0,120.0,ideal,adaptive_harq,1,8192,4096,2,16388,23.477985382080078,0.004489535000175238,0.5966824293136597,0.8608348965644836,1,0
kodak,21.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,21.029443740844727,0.007889609783887863,0.5075780153274536,0.8291156888008118,1,0
kodak,22.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,20.66722869873047,0.008575850166380405,0.6430864930152893,0.7222740054130554,1,0
kodak,23.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,23.321592330932617,0.004654154647141695,0.3354886472225189,0.8820484280586243,1,0
kodak,24.png,2030,9001,3.0,120.0,ideal,flowharq,1,8192,4096,2,16388,23.477985382080078,0.004489535000175238,0.5966824293136597,0.8608348965644836,1,0
kodak,21.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,20.116939544677734,0.009734331630170345,0.5888806581497192,0.744562566280365,1,1
kodak,22.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,20.156890869140625,0.00964518915861845,0.6838748455047607,0.6797089576721191,1,1
kodak,23.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,23.0191707611084,0.00498979864642024,0.36735668778419495,0.8605851531028748,1,1
kodak,24.png,2030,9001,3.0,120.0,binary16,direct,0,4096,4096,1,12290,22.365453720092773,0.00580035662278533,0.6471917629241943,0.7760286331176758,1,1
kodak,21.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,21.029430389404297,0.007889636792242527,0.5075794458389282,0.8291159272193909,1,0
kodak,22.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,20.667190551757812,0.00857592560350895,0.6430858969688416,0.7222716212272644,1,0
kodak,23.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,23.321624755859375,0.00465411925688386,0.3354870676994324,0.8820481300354004,1,0
kodak,24.png,2030,9001,3.0,120.0,binary16,full_harq,1,8192,4096,2,16388,23.477996826171875,0.004489522892981768,0.5966838598251343,0.8608357310295105,1,0
kodak,21.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,20.068553924560547,0.009843386709690094,0.6131017208099365,0.7329196929931641,1,1
kodak,22.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,20.248918533325195,0.009442959912121296,0.6834336519241333,0.6720013618469238,1,1
kodak,23.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,23.037734985351562,0.0049685160629451275,0.38637685775756836,0.8562176823616028,1,1
kodak,24.png,2030,9001,3.0,120.0,binary16,fm_only,0,4096,4096,1,12290,22.498483657836914,0.005625378340482712,0.6540289521217346,0.7695591449737549,1,1
kodak,21.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,21.029430389404297,0.007889636792242527,0.5075794458389282,0.8291159272193909,1,0
kodak,22.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,20.667190551757812,0.00857592560350895,0.6430858969688416,0.7222716212272644,1,0
kodak,23.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,23.321624755859375,0.00465411925688386,0.3354870676994324,0.8820481300354004,1,0
kodak,24.png,2030,9001,3.0,120.0,binary16,adaptive_harq,1,8192,4096,2,16388,23.477996826171875,0.004489522892981768,0.5966838598251343,0.8608357310295105,1,0
kodak,21.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,21.029430389404297,0.007889636792242527,0.5075794458389282,0.8291159272193909,1,0
kodak,22.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,20.667190551757812,0.00857592560350895,0.6430858969688416,0.7222716212272644,1,0
kodak,23.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,23.321624755859375,0.00465411925688386,0.3354870676994324,0.8820481300354004,1,0
kodak,24.png,2030,9001,3.0,120.0,binary16,flowharq,1,8192,4096,2,16388,23.477996826171875,0.004489522892981768,0.5966838598251343,0.8608357310295105,1,0
kodak,01.png,2030,9001,6.0,30.0,ideal,direct,0,4096,4096,1,12290,20.144733428955078,0.009672231040894985,0.5722000002861023,0.7796751856803894,1,1
kodak,02.png,2030,9001,6.0,30.0,ideal,direct,0,4096,4096,1,12290,22.226699829101562,0.005988664925098419,0.5195549726486206,0.7997421622276306,1,1
kodak,03.png,2030,9001,6.0,30.0,ideal,direct,0,4096,4096,1,12290,23.47583770751953,0.004491756204515696,0.41373488306999207,0.8623300194740295,1,1
kodak,04.png,2030,9001,6.0,30.0,ideal,direct,0,4096,4096,1,12290,21.851503372192383,0.006529043894261122,0.6723702549934387,0.6978020071983337,1,1
kodak,01.png,2030,9001,6.0,30.0,ideal,full_harq,1,8192,4096,2,16388,20.184614181518555,0.00958381500095129,0.5657733678817749,0.7862920761108398,1,0
kodak,02.png,2030,9001,6.0,30.0,ideal,full_harq,1,8192,4096,2,16388,22.201248168945312,0.006023865193128586,0.5131440162658691,0.806922197341919,1,0
kodak,03.png,2030,9001,6.0,30.0,ideal,full_harq,1,8192,4096,2,16388,23.47844696044922,0.004489060956984758,0.4137668013572693,0.8623966574668884,1,0
kodak,04.png,2030,9001,6.0,30.0,ideal,full_harq,1,8192,4096,2,16388,24.36022186279297,0.0036641883198171854,0.5705680847167969,0.8144729733467102,0,0
kodak,01.png,2030,9001,6.0,30.0,ideal,fm_only,0,4096,4096,1,12290,20.26937484741211,0.009398585185408592,0.5716644525527954,0.7813881039619446,1,1
kodak,02.png,2030,9001,6.0,30.0,ideal,fm_only,0,4096,4096,1,12290,22.533533096313477,0.005580160766839981,0.5215322971343994,0.7978853583335876,1,1
kodak,03.png,2030,9001,6.0,30.0,ideal,fm_only,0,4096,4096,1,12290,24.03120994567871,0.003952565137296915,0.41485950350761414,0.8653098940849304,0,0
kodak,04.png,2030,9001,6.0,30.0,ideal,fm_only,0,4096,4096,1,12290,21.687335968017578,0.006780574098229408,0.66949462890625,0.6903007626533508,1,1
kodak,01.png,2030,9001,6.0,30.0,ideal,adaptive_harq,1,8192,4096,2,16388,20.184614181518555,0.00958381500095129,0.5657733678817749,0.7862920761108398,1,0
kodak,02.png,2030,9001,6.0,30.0,ideal,adaptive_harq,1,8192,4096,2,16388,22.201248168945312,0.006023865193128586,0.5131440162658691,0.806922197341919,1,0
kodak,03.png,2030,9001,6.0,30.0,ideal,adaptive_harq,0,4096,4096,1,12290,23.47583770751953,0.004491756204515696,0.41373488306999207,0.8623300194740295,1,1
kodak,04.png,2030,9001,6.0,30.0,ideal,adaptive_harq,1,8192,4096,2,16388,24.36022186279297,0.0036641883198171854,0.5705680847167969,0.8144729733467102,0,0
kodak,01.png,2030,9001,6.0,30.0,ideal,flowharq,1,8192,4096,2,16388,20.184614181518555,0.00958381500095129,0.5657733678817749,0.7862920761108398,1,0
kodak,02.png,2030,9001,6.0,30.0,ideal,flowharq,1,8192,4096,2,16388,22.201248168945312,0.006023865193128586,0.5131440162658691,0.806922197341919,1,0
