image,method,snr_db,speed_kmh,csi_age_ms,harq_interval_ms,round_correlation,first_gain_sq,second_gain_sq,effective_snr_db,psnr,ssim,mse,ms_ssim,ms_ssim_db,cbr_payload,psnr_outage,lpips,nack,transmission_rounds,predicted_direct_psnr,predicted_fm_psnr,predicted_direct_psnr_raw,predicted_fm_psnr_raw,mask_rate,flow_steps,mask_threshold,target_psnr,direct_quality_bias,fm_quality_bias,calibration_json,split,training_seed,channel_seed
21.png,flowharq,9.0,60.0,2.0,1.0,0.1888943463563919,0.8339990377426147,0.14708851277828217,8.211655616760254,21.470470428466797,0.6154332160949707,0.007127757184207439,0.8565940856933594,8.434329986572266,0.041666666666666664,1,0.4791480302810669,1,2,22.70885467529297,22.77751350402832,22.19463539123535,22.201488494873047,0.16796875,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
22.png,flowharq,9.0,60.0,2.0,1.0,0.1888943463563919,1.1750141382217407,0.4395733177661896,9.700430870056152,21.305442810058594,0.5566899180412292,0.0074038198217749596,0.8037037253379822,7.070879936218262,0.041666666666666664,1,0.5694091320037842,1,2,22.40945053100586,22.45621681213379,21.895231246948242,21.880191802978516,0.234375,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
23.png,flowharq,9.0,60.0,2.0,1.0,0.1888943463563919,1.282264232635498,0.1686827391386032,10.079774856567383,24.55875587463379,0.7871291041374207,0.0035004555247724056,0.910475492477417,10.48058032989502,0.020833333333333332,0,0.2795141935348511,0,1,25.812829971313477,26.08098602294922,25.29861068725586,25.504961013793945,0.33203125,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
24.png,flowharq,9.0,60.0,2.0,1.0,0.1888943463563919,2.0639944076538086,0.008062055334448814,12.147085189819336,24.067678451538086,0.6569498181343079,0.003919513430446386,0.8805512189865112,9.228182792663574,0.020833333333333332,0,0.5546045303344727,0,1,24.50611114501953,24.590612411499023,23.991891860961914,24.01458740234375,0.21875,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
21.png,oracle_adaptive,9.0,60.0,2.0,1.0,0.1888943463563919,0.8339990377426147,0.14708851277828217,8.211655616760254,21.470470428466797,0.6154332160949707,0.007127757184207439,0.8565940856933594,8.434329986572266,0.041666666666666664,1,0.4791480302810669,1,2,22.70885467529297,22.77751350402832,22.19463539123535,22.201488494873047,0.16796875,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
22.png,oracle_adaptive,9.0,60.0,2.0,1.0,0.1888943463563919,1.1750141382217407,0.4395733177661896,9.700430870056152,21.305442810058594,0.5566899180412292,0.0074038198217749596,0.8037037253379822,7.070879936218262,0.041666666666666664,1,0.5694091320037842,1,2,22.40945053100586,22.45621681213379,21.895231246948242,21.880191802978516,0.234375,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
23.png,oracle_adaptive,9.0,60.0,2.0,1.0,0.1888943463563919,1.282264232635498,0.1686827391386032,10.079774856567383,24.001256942749023,0.7851247191429138,0.003979920409619808,0.9126467704772949,10.587210655212402,0.020833333333333332,0,0.2838563024997711,0,1,25.812829971313477,26.08098602294922,25.29861068725586,25.504961013793945,0.33203125,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
24.png,oracle_adaptive,9.0,60.0,2.0,1.0,0.1888943463563919,2.0639944076538086,0.008062055334448814,12.147085189819336,23.769630432128906,0.6572973132133484,0.00419794674962759,0.8835305571556091,9.337881088256836,0.041666666666666664,1,0.5557641983032227,1,2,24.50611114501953,24.590612411499023,23.991891860961914,24.01458740234375,0.21875,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
21.png,oracle_flowharq,9.0,60.0,2.0,1.0,0.1888943463563919,0.8339990377426147,0.14708851277828217,8.211655616760254,21.470470428466797,0.6154332160949707,0.007127757184207439,0.8565940856933594,8.434329986572266,0.041666666666666664,1,0.4791480302810669,1,2,22.70885467529297,22.77751350402832,22.19463539123535,22.201488494873047,0.16796875,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
22.png,oracle_flowharq,9.0,60.0,2.0,1.0,0.1888943463563919,1.1750141382217407,0.4395733177661896,9.700430870056152,21.305442810058594,0.5566899180412292,0.0074038198217749596,0.8037037253379822,7.070879936218262,0.041666666666666664,1,0.5694091320037842,1,2,22.40945053100586,22.45621681213379,21.895231246948242,21.880191802978516,0.234375,4,0.8,24.0,0.5142191827297211,0.5760243137677511,/home/sheng/flowmatching_vtc2027/results/h3/main_oracle_seed2027/decision.json,all,2027,7070
