step,loss,grad_norm,lr,elapsed_s
34,0.002243218943476677,0.0014697961742058396,0.0006799727251365812,4.220371246337891
35,0.001618960639461875,0.0006256550550460815,0.0006999702470809043,4.31255841255188
36,0.0014166247565299273,0.001702217268757522,0.000719967623302,4.408738851547241
37,0.0008991165086627007,0.0004558441578410566,0.0007399648496368039,4.505563974380493
38,0.001511704525910318,0.00045607806532643735,0.0007599619219222892,4.5991127490997314
39,0.0022769987117499113,0.0013259585248306394,0.0007799588359954693,4.693659543991089
40,0.002248148201033473,0.004229294136166573,0.0007999555876933978,4.790684461593628
41,0.0014212647220119834,0.0004564196278806776,0.0008199521728531707,4.883511543273926
42,0.002245718613266945,0.0013953722082078457,0.0008399485873119262,4.98223090171814
43,0.002979743294417858,0.002738718409091234,0.0008599448269068467,5.073448419570923
44,0.002021167427301407,0.0010747393826022744,0.0008799408874751593,5.165333986282349
45,0.0007626836886629462,0.0013886757660657167,0.0008999367648541374,5.2636353969573975
46,0.002089517889544368,0.0005730590200982988,0.0009199324548811011,5.356079339981079
47,0.0017617162084206939,0.0008525601588189602,0.0009399279533934193,5.459311246871948
48,0.0011654559057205915,0.0009202424553222954,0.0009599232562285094,5.550884485244751
49,0.001972571015357971,0.0007289622444659472,0.0009799183592238397,5.643197059631348
50,0.001545668113976717,0.00028683830169029534,0.0009999132582169292,5.737581968307495
51,0.0017157241236418486,0.0013801496243104339,0.0009999097539660294,5.8363776206970215
52,0.0006273862672969699,0.0005763558438047767,0.0009999061803333915,5.927592039108276
53,0.0011891918256878853,0.0018560898024588823,0.0009999025373195669,6.023211717605591
54,0.0019231898477301002,0.0021853679791092873,0.0009998988249251169,6.121697902679443
55,0.0006449656211771071,0.00022384282783605158,0.0009998950431506146,6.214988470077515
56,0.0008737061871215701,0.0004664022126235068,0.000999891191996643,6.310952425003052
57,0.0018098081927746534,0.0003779706312343478,0.0009998872714637955,6.402799129486084
58,0.002197732450440526,0.0021343519911170006,0.0009998832815526775,6.498989582061768
59,0.00084224360762164,0.0004062832740601152,0.0009998792222639036,6.590084791183472
60,0.002504127100110054,0.0018070075893774629,0.0009998750935981003,6.681718587875366
61,0.001709713600575924,0.000717944058123976,0.000999870895555904,6.774677276611328
62,0.0008705432410351932,0.001288605504669249,0.000999866628137962,6.866026878356934
63,0.0005287026870064437,0.0005105534219183028,0.0009998622913449328,6.962084770202637
64,0.0016456324374303222,0.001125783659517765,0.000999857885177485,7.054010391235352
65,0.0008833656902424991,0.0006475920672528446,0.000999853409636298,7.145308494567871
66,0.0012219971977174282,0.0005007964209653437,0.000999848864722062,7.241722106933594
67,0.0021952521055936813,0.0012994332937523723,0.0009998442504354779,7.341555833816528
68,0.002227671444416046,0.00047725558397360146,0.000999839566777257,7.438591241836548
69,0.0021534301340579987,0.0003240652149543166,0.0009998348137481223,7.533421516418457
70,0.0034064198844134808,0.0029569135513156652,0.0009998299913488063,7.626923561096191
71,0.003456124570220709,0.0007696758257225156,0.0009998250995800525,7.7190001010894775
72,0.0022997879423201084,0.0003421636065468192,0.0009998201384426155,7.810964107513428
73,0.0016773490933701396,0.0009989996906369925,0.0009998151079372603,7.903573274612427
74,0.0025561400689184666,0.0011064885184168816,0.000999810008064763,7.996537923812866
75,0.0023303446359932423,0.0010644326684996486,0.0009998048388259095,8.113133668899536
76,0.0011345625389367342,0.00020363955991342664,0.0009997996002214975,8.205385684967041
77,0.0012515345588326454,0.0014796594623476267,0.0009997942922523346,8.2991623878479
78,0.00048553821397945285,0.0003068563819397241,0.0009997889149192393,8.392735242843628
79,0.001713021658360958,0.00031627275166101754,0.0009997834682230408,8.489201545715332
80,0.0007815302233211696,0.0012156039010733366,0.0009997779521645793,8.580926656723022
81,0.001131837721914053,0.0006507390062324703,0.0009997723667447053,8.672876834869385
82,0.0017930924659594893,0.0010831983527168632,0.00099976671196428,8.767083644866943
83,0.002003235975280404,0.0003443234891165048,0.0009997609878241757,8.912344694137573
84,0.0021259672939777374,0.00041743461042642593,0.000999755194325275,9.004942893981934
85,0.0016534142196178436,0.0006186726386658847,0.0009997493314684715,9.097527742385864
86,0.0018311624880880117,0.00043852845556102693,0.000999743399254669,9.191200256347656
87,0.0019983539823442698,0.0003790573973674327,0.0009997373976847826,9.313166856765747
88,0.0019798623397946358,0.00042049968033097684,0.0009997313267597378,9.412864923477173
89,0.0018957298016175628,0.000754835840780288,0.0009997251864804707,9.506780624389648
90,0.000982469180598855,0.0004306485643610358,0.0009997189768479282,9.604587316513062
91,0.003409078111872077,0.0005480684340000153,0.000999712697863068,9.699411869049072
92,0.0009088885853998363,0.00034205487463623285,0.0009997063495268581,9.792366027832031
93,0.0016472495626658201,0.00026682906900532544,0.000999699931840278,9.883711814880371
94,0.003209676593542099,0.0006329347379505634,0.0009996934448043171,9.97727084159851
95,0.000964456470683217,0.0008576427935622633,0.0009996868884199759,10.100529670715332
96,0.0010699289850890636,0.0006473281537182629,0.0009996802626882652,10.191364765167236
97,0.0027958459686487913,0.0006066008354537189,0.000999673567610207,10.283012628555298
98,0.0017457886133342981,0.0008843934047035873,0.0009996668031868338,10.375462055206299
99,0.0019252266502007842,0.0006881118169985712,0.0009996599694191886,10.475229501724243
100,0.0010923754889518023,0.000185357392183505,0.0009996530663083255,10.574792623519897
101,0.0028870897367596626,0.0006067649810574949,0.0009996460938553086,11.08073377609253
102,0.0010170388268306851,0.0017594906967133284,0.0009996390520612137,11.179508686065674
103,0.0014222271274775267,0.00032124287099577487,0.000999631940927126,11.27339506149292
104,0.003948727622628212,0.0008010680903680623,0.000999624760454143,11.37448239326477
105,0.0023595746606588364,0.0008881563553586602,0.0009996175106433715,11.475621223449707
106,0.002917325822636485,0.001477888785302639,0.0009996101914959297,11.566840648651123
107,0.0017535802908241749,0.0007228979375213385,0.0009996028030129461,11.666646003723145
108,0.0010327203199267387,0.00032026710687205195,0.0009995953451955603,11.759825706481934
109,0.001367456978186965,0.00015828099276404828,0.000999587818044922,11.858359098434448
110,0.0017964246217161417,0.000984978978522122,0.0009995802215621928,11.999449253082275
111,0.0012206544633954763,0.00034446280915290117,0.0009995725557485435,12.090954780578613
112,0.0004325924383010715,0.00025083316722884774,0.0009995648206051562,12.184146404266357
113,0.0031883465126156807,0.0006893593235872686,0.000999557016133224,12.275679588317871
114,0.002497233683243394,0.0010592342587187886,0.0009995491423339504,12.381015300750732
115,0.0025670845061540604,0.0006842041620984674,0.0009995411992085499,12.48232889175415
116,0.0011110140476375818,0.0001332635583821684,0.000999533186758247,12.575640439987183
117,0.002925417385995388,0.0006331728654913604,0.0009995251049842776,12.666815519332886
118,0.0006526773213408887,0.000215486332308501,0.000999516953887888,12.815862894058228
119,0.00384192680940032,0.00044481674558483064,0.0009995087334703351,12.910216093063354
120,0.0022274856455624104,0.0019083995139226317,0.0009995004437328865,13.001608848571777
121,0.0008557219989597797,0.0002887605514843017,0.0009994920846768207,13.095702886581421
122,0.002489904873073101,0.0007231257040984929,0.0009994836563034268,13.214246988296509
123,0.0015674363821744919,0.00042713660513982177,0.0009994751586140046,13.305390357971191
124,0.001711457036435604,0.0002899033424910158,0.0009994665916098645,13.3990478515625
125,0.0015997111331671476,0.0002637424331624061,0.0009994579552923277,13.497899055480957
126,0.0036070605274289846,0.0005672534462064505,0.0009994492496627257,13.5912344455719
127,0.0012084695044904947,0.0004439505864866078,0.0009994404747224015,13.683358907699585
128,0.002764687640592456,0.0005388773861341178,0.000999431630472708,13.778773546218872
129,0.0023536188527941704,0.0010200260439887643,0.000999422716915009,13.872060060501099
130,0.0023033053148537874,0.00036796883796341717,0.0009994137340506794,13.970383882522583
131,0.001152900978922844,0.00025557479239068925,0.0009994046818811043,14.06282639503479
132,0.003237321740016341,0.0009172888239845634,0.0009993955604076798,14.156477689743042
133,0.0006630518473684788,0.00031410707742907107,0.0009993863696318125,14.24870777130127
134,0.001057966030202806,0.0018474312964826822,0.0009993771095549193,14.340280532836914
135,0.0015425961464643478,0.0005412263562902808,0.0009993677801784287,14.442475318908691
136,0.0025000525638461113,0.00032092962646856904,0.0009993583815037794,14.535281896591187
137,0.0022510653361678123,0.0006601870991289616,0.0009993489135324207,14.656905174255371
138,0.0029913955368101597,0.000391399982618168,0.0009993393762658127,14.751652717590332
139,0.0018962154863402247,0.00036721909418702126,0.0009993297697054257,14.852550268173218
140,0.001918958849273622,0.00031173526076599956,0.0009993200938527421,14.94558334350586
141,0.0012920063454657793,0.0008056407095864415,0.0009993103487092533,15.039175271987915
142,0.0011148916091769934,0.00022457817976828665,0.0009993005342764623,15.137646198272705
143,0.0011818986386060715,0.0002559026761446148,0.000999290650555883,15.23056960105896
144,0.0016372930258512497,0.002823804272338748,0.0009992806975490389,15.326905488967896
145,0.0008758272742852569,0.0002492766943760216,0.0009992706752574652,15.475047588348389
146,0.0015679036732763052,0.0006247680285014212,0.0009992605836827075,15.566276788711548
147,0.00039115999243222177,0.0002120223653037101,0.0009992504228263223,15.66093897819519
148,0.001182227279059589,0.0005430793389678001,0.000999240192689876,15.758159160614014
149,0.0010269730119034648,0.00014322747301775962,0.0009992298932749465,15.879096984863281
150,0.0017476489301770926,0.002745346399024129,0.0009992195245831224,15.973367691040039
151,0.0010130666196346283,0.0005156627157703042,0.000999209086616002,16.066120624542236
152,0.0012479376746341586,0.00043850531801581383,0.0009991985793751954,16.157807111740112
153,0.0021310867741703987,0.0011369215790182352,0.0009991880028623228,16.25475811958313
154,0.0015408075414597988,0.0012123740743845701,0.0009991773570790154,16.345937252044678
155,0.0017417462076991796,0.00032072688918560743,0.000999166642026915,16.442054271697998
156,0.002810712903738022,0.0012375842779874802,0.0009991558577076736,16.53581166267395
157,0.0010557074565440416,0.00015995906142052263,0.0009991450041229547,16.62784767150879
158,0.0014465160202234983,0.0003609958221204579,0.0009991340812744315,16.72153329849243
159,0.0012010077480226755,0.0003283620171714574,0.000999123089163789,16.815397024154663
160,0.0025140843354165554,0.00039132748497650027,0.0009991120277927223,16.909732818603516
161,0.0017011561430990696,0.000828640884719789,0.0009991008971629368,17.005631685256958
162,0.002119529526680708,0.0008979522390291095,0.0009990896972761492,17.09847927093506
163,0.001794935204088688,0.0004406309744808823,0.0009990784281340868,17.19424796104431
164,0.0015294639160856605,0.0002485847508069128,0.0009990670897384872,17.293344020843506
165,0.002899492159485817,0.0003672986349556595,0.0009990556820910989,17.446545362472534
166,0.002511795377358794,0.000780357513576746,0.0009990442051936816,17.54229426383972
167,0.001370711950585246,0.00022991467267274857,0.0009990326590480047,17.63503336906433
168,0.0013110514264553785,0.000354008428985253,0.0009990210436558488,17.725992918014526
169,0.0017395392060279846,0.00047550705494359136,0.000999009359019005,17.90362858772278
170,0.001336882240138948,0.00023288812371902168,0.0009989976051392757,18.00011444091797
171,0.0011687467340379953,0.00037416728446260095,0.0009989857820184732,18.092082023620605
172,0.0012262408854439855,0.00044038851046934724,0.000998973889658421,18.191275119781494
173,0.0008194167166948318,0.00026321187033317983,0.0009989619280609526,18.309163570404053
174,0.0023248130455613136,0.00023704303021077067,0.0009989498972279127,18.401811599731445
175,0.001178230158984661,0.0003428321797400713,0.0009989377971611573,18.499260187149048
176,0.0008192182285711169,0.001782648847438395,0.0009989256278625513,18.591368913650513
177,0.001472691772505641,0.0010550874285399914,0.0009989133893339723,18.735175371170044
178,0.002806744072586298,0.0008942980202846229,0.0009989010815773071,18.833719730377197
179,0.002165881684049964,0.0007284441962838173,0.000998888704594454,18.925736904144287
180,0.0017112977802753448,0.0009171917336061597,0.0009988762583873216,19.025429010391235
181,0.003780334023758769,0.002805797616019845,0.0009988637429578292,19.121952533721924
182,0.0010693136136978865,0.00019603998225647956,0.0009988511583079065,19.217963457107544
183,0.00214273645542562,0.00040956345037557185,0.000998838504439495,19.30921959877014
184,0.002073651645332575,0.0004609466122929007,0.0009988257813545458,19.402825832366943
185,0.0020007460843771696,0.00019323703600093722,0.0009988129890550204,19.500377893447876
186,0.01341196708381176,0.21983616054058075,0.0009988001275428923,19.594411373138428
187,0.001683406881056726,0.00044903464731760323,0.0009987871968201443,19.686577796936035
188,0.003628669772297144,0.002780606271699071,0.0009987741968887707,19.77971386909485
189,0.0023329444229602814,0.0036957666743546724,0.0009987611277507765,19.879356622695923
190,0.008311396464705467,0.24638305604457855,0.0009987479894081768,19.97183609008789
191,0.0025916798040270805,0.0033684000372886658,0.0009987347818629978,20.064854860305786
192,0.004223125986754894,0.00809752382338047,0.0009987215051172763,20.160688400268555
193,0.023343421518802643,1.3533647060394287,0.0009987081591730598,20.272696495056152
194,0.0017181535949930549,0.01061316393315792,0.000998694744032406,20.371124982833862
195,0.05382637307047844,0.6522428393363953,0.0009986812596973847,20.46768808364868
196,0.24585145711898804,5.166770935058594,0.000998667706170074,20.560388803482056
197,0.07249924540519714,3.2255654335021973,0.000998654083452565,20.650739192962646
198,0.03018658608198166,4.003162860870361,0.0009986403915469581,20.743886470794678
199,0.01647203043103218,5.754323482513428,0.000998626630455365,20.842470169067383
200,0.028970591723918915,1.6387382745742798,0.0009986128001799076,20.939059495925903
201,0.0019762497395277023,0.024607663974165916,0.000998598900722719,22.364754915237427
202,0.0011180434376001358,0.0009605971863493323,0.0009985849320859421,22.468523025512695
203,0.0010569707956165075,0.0015016259858384728,0.0009985708942717316,22.56015181541443
204,0.0015820504631847143,0.019695214927196503,0.000998556787282252,22.653509378433228
205,0.0016388376243412495,0.04200619459152222,0.000998542611119679,22.74633812904358
206,0.0049131023697555065,0.0699683129787445,0.0009985283657861985,22.842854499816895
207,0.0011187337804585695,0.005291518289595842,0.0009985140512840075,22.937109231948853
208,0.0022645562421530485,0.08068717271089554,0.0009984996676153134,23.031914234161377
209,0.003143226495012641,0.02323812060058117,0.0009984852147823344,23.12485432624817
210,0.006202917546033859,0.062035445123910904,0.0009984706927872993,23.218851804733276
211,0.004718414507806301,0.04999326914548874,0.0009984561016324475,23.312133312225342
212,0.0010304399766027927,0.015454667620360851,0.0009984414413200292,23.412984609603882
213,0.0015203675720840693,0.024367304518818855,0.0009984267118523051,23.51781988143921
214,0.002564044203609228,0.05387863144278526,0.0009984119132315469,23.60933208465576
215,0.003537885844707489,0.05128040164709091,0.0009983970454600364,23.701268196105957
216,0.0023410869762301445,0.10086635500192642,0.0009983821085400666,23.79344916343689
217,0.0017032105242833495,0.21759575605392456,0.000998367102473941,23.88533926010132
218,0.008675853721797466,0.15185099840164185,0.0009983520272639737,23.979195594787598
219,0.00227037793956697,0.0018962782341986895,0.0009983368829124895,24.07677388191223
220,0.0027710923459380865,0.009271807037293911,0.0009983216694218235,24.16871166229248
221,0.0033790557645261288,0.1693592220544815,0.0009983063867943225,24.262626886367798
222,0.005724692717194557,0.07539716362953186,0.0009982910350323426,24.381276845932007
223,0.04051749408245087,0.1430608183145523,0.0009982756141382516,24.47715473175049
224,0.010509880259633064,0.1076054498553276,0.0009982601241144277,24.56853199005127
225,0.0036915037781000137,0.04942888021469116,0.0009982445649632592,24.66073226928711
226,0.003293944988399744,0.017299290746450424,0.000998228936687146,24.764030933380127
227,0.003895661560818553,0.06895136833190918,0.0009982132392884978,24.855665683746338
228,0.007189200725406408,0.03402863070368767,0.0009981974727697356,24.95060420036316
229,0.01804511249065399,0.34894222021102905,0.0009981816371332907,25.042471647262573
230,0.002120449673384428,0.0067769247107207775,0.000998165732381605,25.15259337425232
231,0.008172830566763878,0.06838004291057587,0.0009981497585171317,25.2457492351532
232,0.01739971712231636,0.16878309845924377,0.0009981337155423335,25.337322235107422
233,0.006166215520352125,0.040201377123594284,0.000998117603459685,25.429502487182617
234,0.00818693172186613,0.14093947410583496,0.0009981014222716705,25.52626085281372
235,0.002298206090927124,0.009924559853971004,0.0009980851719807854,25.618364572525024
236,0.0038131563924252987,0.005571394227445126,0.0009980688525895363,25.71301817893982
237,0.003996639512479305,0.028241483494639397,0.0009980524641004388,25.86003017425537
238,0.006468641571700573,0.06474912911653519,0.000998036006516021,25.955901622772217
239,0.003016265109181404,0.006973642390221357,0.0009980194798388203,26.053696870803833
240,0.007967980578541756,0.10371719300746918,0.000998002884071386,26.14675211906433
241,0.008671188727021217,0.04082198813557625,0.000997986219216277,26.24360418319702
242,0.004038132261484861,0.03590257838368416,0.000997969485276063,26.343788623809814
243,0.0017941237892955542,0.13615724444389343,0.000997952682253325,26.441007137298584
244,0.0016037853201851249,0.0033287019468843937,0.0009979358101506542,26.5361430644989
245,0.0017574661178514361,0.05228175222873688,0.0009979188689706521,26.640788793563843
246,0.0015044620959088206,0.006110719405114651,0.000997901858715932,26.736384391784668
247,0.004601731896400452,0.051057375967502594,0.000997884779389116,26.833937168121338
248,0.0028879279270768166,0.0039255437441170216,0.0009978676309928389,26.928794145584106
249,0.0042891413904726505,0.0061793578788638115,0.0009978504135297445,27.022462129592896
250,0.0017456932691857219,0.0011880891397595406,0.0009978331270024887,27.118972778320312
251,0.004347863141447306,0.028932074084877968,0.0009978157714137365,27.211926460266113
252,0.0017503784038126469,0.012455672957003117,0.0009977983467661653,27.304409742355347
253,0.0038243229500949383,0.002155251568183303,0.0009977808530624611,27.406222105026245
254,0.0056903427466750145,0.0068343449383974075,0.0009977632903053224,27.504456520080566
255,0.0021133606787770987,0.32495948672294617,0.0009977456584974573,27.596173524856567
256,0.001659893780015409,0.005206359550356865,0.0009977279576415853,27.692662239074707
257,0.0019718657713383436,0.008049532771110535,0.0009977101877404351,27.8479745388031
258,0.0014373490121215582,0.0186652559787035,0.000997692348796748,27.939167261123657
259,0.003775953082367778,0.0012209496926516294,0.0009976744408132748,28.03191876411438
260,0.001176333986222744,0.01566571183502674,0.000997656463792777,28.125983953475952
261,0.013278447091579437,0.0841364786028862,0.0009976384177380266,28.21934461593628
262,0.003619728609919548,0.03510657325387001,0.000997620302651807,28.311216354370117
263,0.001373221050016582,0.012808326631784439,0.0009976021185369116,28.402567148208618
264,0.002625910099595785,0.0779581069946289,0.0009975838653961445,28.5002703666687
265,0.004100722726434469,0.04723919555544853,0.0009975655432323208,28.63549041748047
266,0.006702709477394819,0.02264733985066414,0.0009975471520482658,28.72774600982666
267,0.003878643736243248,0.010966426692903042,0.0009975286918468156,28.825454711914062
268,0.005912667140364647,0.007244273088872433,0.0009975101626308173,28.919100046157837
269,0.0023363446816802025,0.01751958206295967,0.000997491564403128,29.015869855880737
270,0.0034664233680814505,0.02317448891699314,0.0009974728971666163,29.107374906539917
271,0.0026652561500668526,0.11623291671276093,0.0009974541609241601,29.20752501487732
272,0.0016333346720784903,0.0028082714416086674,0.0009974353556786496,29.30170702934265
273,0.0030051576904952526,0.00936064962297678,0.000997416481432984,29.398929357528687
274,0.003904954297468066,0.022099796682596207,0.0009973975381900749,29.500080823898315
275,0.008050779812037945,0.051336441189050674,0.0009973785259528426,29.59160280227661
276,0.005666511133313179,0.014425624161958694,0.0009973594447242199,29.686020851135254
277,0.006543870549649,0.05341144651174545,0.0009973402945071487,29.808101177215576
278,0.002317206934094429,0.0024299141950905323,0.0009973210753045825,29.90049433708191
279,0.00452589662745595,0.005328070372343063,0.000997301787119485,29.992318391799927
280,0.002627152716740966,0.019423047080636024,0.000997282429954831,30.088547945022583
281,0.003716467646881938,0.02381278946995735,0.0009972630038136052,30.179802894592285
282,0.004069146700203419,0.006442606914788485,0.0009972435086988037,30.280268907546997
283,0.0016958843916654587,0.0018484151223674417,0.0009972239446134324,30.37470817565918
284,0.0010693407384678721,0.000268409785348922,0.000997204311560509,30.47246813774109
285,0.0008328346302732825,0.001606903737410903,0.000997184609543061,30.56710410118103
286,0.002032110933214426,0.004866312723606825,0.0009971648385641262,30.66383695602417
287,0.0007491669384762645,0.004203896038234234,0.000997144998626754,30.76358962059021
288,0.002213049679994583,0.002556585008278489,0.0009971250897340038,30.8563814163208
289,0.003509937785565853,0.0006704378174617887,0.0009971051118889459,30.955113887786865
290,0.0030225850641727448,0.07002266496419907,0.000997085065094661,31.047877311706543
291,0.0011149283964186907,0.00331849604845047,0.0009970649493542406,31.146728515625
292,0.0013953810557723045,0.0014972011558711529,0.000997044764670787,31.238686323165894
293,0.0015676760813221335,0.00221754121594131,0.0009970245110474127,31.337170839309692
294,0.0015442641451954842,0.0009693493484519422,0.0009970041884872411,31.433037757873535
295,0.0005090839113108814,0.0006945110508240759,0.0009969837969934063,31.53092885017395
296,0.001741764135658741,0.004446768201887608,0.0009969633365690526,31.622201919555664
297,0.0008571191574446857,0.0007659740513190627,0.000996942807217336,31.715675354003906
298,0.00182248349301517,0.0048433025367558,0.0009969222089414214,31.808491945266724
299,0.002001169603317976,0.0005662683397531509,0.0009969015417444862,31.902467727661133
300,0.0013477312168106437,0.0023369083646684885,0.000996880805629717,31.99297595024109
301,0.002984351245686412,0.005570973735302687,0.0009968600006003115,32.54698371887207
302,0.0032418747432529926,0.008188433013856411,0.0009968391266594785,32.63896942138672
303,0.003343869000673294,0.0021893514785915613,0.000996818183810437,32.73223567008972
304,0.0025687310844659805,0.005171341821551323,0.0009967971720564162,32.824668407440186
305,0.002839709399268031,0.0034020552411675453,0.0009967760914006568,32.98839354515076
306,0.0011308505199849606,0.0013723612064495683,0.0009967549418464095,33.083292722702026
307,0.0012165303342044353,0.0007145836134441197,0.000996733723396936,33.18083953857422
308,0.003101884853094816,0.002419297117739916,0.0009967124360555082,33.27519083023071
309,0.0027483184821903706,0.023242484778165817,0.0009966910798254092,33.4115264415741
310,0.0024941503070294857,0.008730565197765827,0.000996669654709932,33.50956702232361
311,0.001827194239012897,0.0026235715486109257,0.000996648160712381,33.60461664199829
312,0.0011561609571799636,0.004269425757229328,0.0009966265978360708,33.69652700424194
313,0.003010813845321536,0.18899132311344147,0.0009966049660843264,33.83658289909363
314,0.001652990817092359,0.0013993381289765239,0.0009965832654604838,33.9291558265686
315,0.0008828212739899755,0.0005399473593570292,0.0009965614959678896,34.02200675010681
316,0.002351803472265601,0.0012576464796438813,0.0009965396576099008,34.113513469696045
317,0.005226750858128071,0.018157359212636948,0.0009965177503898854,34.22716164588928
318,0.0011593325762078166,0.003955923952162266,0.0009964957743112215,34.3214054107666
319,0.0022874842397868633,0.006469592917710543,0.0009964737293772982,34.41976308822632
320,0.0021410160697996616,0.006661446299403906,0.000996451615591515,34.51666760444641
321,0.0009448713972233236,0.002917172387242317,0.0009964294329572823,34.63917684555054
322,0.0015248473500832915,0.0018700483487918973,0.000996407181478021,34.730738162994385
323,0.0033338412176817656,0.018695611506700516,0.0009963848611571622,34.8231258392334
324,0.0009639783529564738,0.0011927130399271846,0.0009963624719981482,34.920742988586426
325,0.002617673948407173,0.022755002602934837,0.0009963400140044318,35.058162450790405
326,0.0014848466962575912,0.013785564340651035,0.000996317487179476,35.15810704231262
327,0.0009889475768432021,0.0040072184056043625,0.000996294891526755,35.25115704536438
328,0.002267691772431135,0.042191747575998306,0.0009962722270497534,35.343459606170654
329,0.0015140156028792262,0.0006034622201696038,0.000996249493751966,35.43700623512268
330,0.002206327859312296,0.00957417581230402,0.0009962266916368988,35.53384971618652
331,0.0015167943201959133,0.01625445857644081,0.000996203820708068,35.62668061256409
332,0.002395855262875557,0.0011345719685778022,0.0009961808809690008,35.71879506111145
333,0.0032696668058633804,0.007854069583117962,0.0009961578724232347,35.8503942489624
334,0.002999086631461978,0.0035591344349086285,0.0009961347950743179,35.94142246246338
335,0.0037640384398400784,0.05767716467380524,0.0009961116489258092,36.039785861968994
336,0.0013146984856575727,0.000863590044900775,0.000996088433981278,36.13423204421997
337,0.0013457054737955332,0.000665630039293319,0.0009960651502443044,36.27827835083008
338,0.0009826341411098838,0.00039126002229750156,0.000996041797718479,36.370259523391724
339,0.0014059869572520256,0.0007856701267883182,0.000996018376407403,36.46710538864136
340,0.004112391732633114,0.0013240997213870287,0.0009959948863146888,36.561444997787476
341,0.001286376966163516,0.0013449444668367505,0.0009959713274439578,36.66155552864075
342,0.003791371826082468,0.0025308195035904646,0.0009959476997988442,36.75564789772034
343,0.0005443696863949299,0.001434101490303874,0.0009959240033829907,36.85041046142578
344,0.00390667375177145,0.023474080488085747,0.0009959002382000524,36.94238781929016
345,0.0023363789077848196,0.001060695736669004,0.0009958764042536938,37.03497385978699
346,0.004463738761842251,0.028483407571911812,0.0009958525015475903,37.131951570510864
347,0.0010979988146573305,0.0005330993444658816,0.0009958285300854283,37.22572088241577
348,0.07653956860303879,0.07718977332115173,0.000995804489870904,37.320316314697266
349,0.0009548552334308624,0.006872503086924553,0.0009957803809077252,37.41691279411316
350,0.002437738236039877,0.0033775153569877148,0.0009957562031996097,37.51431322097778
351,0.0018345415592193604,0.002287469105795026,0.0009957319567502861,37.612372398376465
352,0.0019150986336171627,0.0022961844224482775,0.000995707641563493,37.70560121536255
353,0.001679322449490428,0.001784086343832314,0.0009956832576429805,37.80210471153259
354,0.0025663478299975395,0.0032508336007595062,0.0009956588049925092,37.8992395401001
355,0.003051111241802573,0.001487575238570571,0.0009956342836158494,38.00245714187622
356,0.0006371410563588142,0.00026061362586915493,0.000995609693516783,38.09491968154907
357,0.001410766737535596,0.0007727773045189679,0.0009955850346991019,38.18900442123413
